,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4746,0,0.0,0,0.0,34.0,887.6666667,0.0,0.4747475,12.61543434,False,May,2,2,5,2,Returning_Visitor,False,False
4747,0,0.0,0,0.0,40.0,1411.833333,0.0,0.1282051,0.0,False,May,3,2,8,6,Returning_Visitor,False,False
4748,1,36.0,0,0.0,34.0,2240.166667,1.3541667,3.4895833,0.0,True,May,1,1,1,4,Returning_Visitor,False,False
4749,5,123.5,2,13.0,37.0,3618.016667,0.2,3.0083333,0.0,False,May,2,2,3,2,Returning_Visitor,False,False
4750,1,116.0,0,0.0,22.0,1245.6,0.8695652,3.0434783,27.81913043,False,May,1,1,3,4,Returning_Visitor,True,True
4751,8,127.7,3,36.0,70.0,1675.525366,1.8181817999999998,2.6731602,15.02583766,False,May,3,2,3,11,Returning_Visitor,False,False
4752,2,54.0,0,0.0,11.0,220.9666667,2.0512821,2.9487178999999997,0.0,False,May,1,1,4,6,Returning_Visitor,False,False
4753,2,24.0,0,0.0,11.0,959.0,0.0,3.0769231,0.0,False,May,4,5,1,3,Returning_Visitor,False,False
4754,1,19.0,0,0.0,16.0,278.9142857,0.7142857,4.0,0.0,False,May,1,8,1,4,Returning_Visitor,True,False
4755,0,0.0,0,0.0,8.0,110.0,0.0,1.25,0.0,False,May,2,5,1,2,Returning_Visitor,False,False
4756,0,0.0,0,0.0,6.0,203.0,10.0,10.8333333,0.0,False,May,1,1,3,4,Returning_Visitor,False,False
4757,0,0.0,0,0.0,5.0,82.0,4.0,12.0,0.0,True,May,2,2,1,3,Returning_Visitor,False,False
4758,6,98.66666667,3,35.0,21.0,458.7,1.6666667,2.6388889,8.4525,False,May,1,1,1,3,Returning_Visitor,False,False
4759,1,31.0,2,13.0,23.0,759.6666667,1.3043478000000002,5.0,0.0,False,May,2,2,1,4,Returning_Visitor,False,False
4760,4,139.0,1,146.0,26.0,1740.45,1.6666667,3.0,0.0,False,May,1,1,6,2,Returning_Visitor,True,False
4761,1,24.0,1,72.0,13.0,462.0,0.0,1.4285714,23.13,False,May,2,2,1,2,Returning_Visitor,False,True
4762,2,37.0,0,0.0,8.0,603.0,1.4285714,3.3333333,0.0,False,May,2,2,6,4,Returning_Visitor,False,False
4763,0,0.0,2,43.0,25.0,1053.080952,0.0,1.9786325,6.783,False,May,2,4,5,4,Returning_Visitor,True,False
4764,0,0.0,0,0.0,75.0,1289.25,0.5479452,1.7351598,11.8290411,True,May,2,2,1,4,Returning_Visitor,False,True
4765,0,0.0,2,7.0,11.0,192.75,0.0,3.4615384999999996,0.0,True,May,2,2,1,3,Returning_Visitor,False,False
4766,1,2.0,0,0.0,27.0,463.8333333,4.0740741,6.7530864,0.0,False,May,3,2,2,4,Returning_Visitor,False,False
4767,1,0.0,0,0.0,18.0,224.5,3.75,6.25,0.0,False,May,3,2,4,4,Returning_Visitor,True,False
4768,0,0.0,0,0.0,17.0,697.5166667,0.0,1.7647059,0.0,True,May,2,2,1,2,Returning_Visitor,False,False
4769,6,141.5,3,474.5,46.0,1431.333333,0.3703704,1.5432099,6.076734568,False,May,1,1,1,4,Returning_Visitor,True,False
4770,2,86.0,0,0.0,18.0,754.9166667,0.0,0.5555555999999999,0.0,False,May,3,2,6,2,New_Visitor,False,False
4771,0,0.0,0,0.0,5.0,161.5,0.0,2.0,0.0,False,May,3,2,4,2,Returning_Visitor,True,False
4772,0,0.0,0,0.0,6.0,134.0,6.6666666999999995,9.4444444,0.0,False,May,1,1,1,3,Returning_Visitor,False,False
4773,0,0.0,0,0.0,4.0,880.0,0.0,5.0,0.0,False,May,2,2,7,1,Returning_Visitor,True,False
4774,7,149.9166667,0,0.0,31.0,1539.791667,0.0,1.1728395,19.1105,False,May,2,2,4,2,Returning_Visitor,False,False
4775,1,21.0,0,0.0,31.0,945.6666667,0.6896552,1.0344828000000001,0.0,False,May,2,2,1,4,New_Visitor,False,False
4776,0,0.0,0,0.0,8.0,323.5,0.0,2.5,23.235,False,May,1,1,1,5,New_Visitor,False,True
4777,1,5.0,0,0.0,59.0,1261.166667,3.5380117,6.087719300000001,0.0,True,May,2,2,1,1,Returning_Visitor,False,False
4778,8,26.41666667,1,391.0,61.0,1037.807143,0.3174603,2.7115142,0.0,True,May,2,5,2,2,Returning_Visitor,False,False
4779,0,0.0,0,0.0,2.0,14.0,0.0,10.0,0.0,False,May,2,2,1,1,Returning_Visitor,False,False
4780,2,48.83333333,6,370.875,22.0,526.0281385,3.2142856999999996,3.2738095,22.93531071,True,May,1,1,1,2,Returning_Visitor,False,False
4781,4,88.62857143,0,0.0,39.0,659.9357143,0.0,1.95595,0.0,False,May,2,2,3,1,Returning_Visitor,False,False
4782,0,0.0,0,0.0,8.0,139.0,0.0,5.0,0.0,False,May,2,4,3,3,Returning_Visitor,False,False
4783,0,0.0,0,0.0,26.0,419.352381,0.7692308,3.7130178,0.0,True,May,2,4,3,2,Returning_Visitor,False,False
4784,2,52.0,0,0.0,28.0,1265.75,0.0,2.8888889,4.1976,False,May,2,2,8,1,Returning_Visitor,False,False
4785,0,0.0,0,0.0,3.0,91.0,6.6666666999999995,13.3333333,0.0,False,May,2,2,3,11,Returning_Visitor,False,False
4786,7,119.0,0,0.0,67.0,2421.060623,0.0,0.5379499,0.902835681,False,May,2,2,3,2,Returning_Visitor,False,False
4787,3,39.0,0,0.0,6.0,1180.5,0.0,2.2222222,0.0,False,May,2,2,1,3,Returning_Visitor,False,False
4788,12,81.22222222,0,0.0,181.0,4079.530461,1.382199,2.3773006999999997,0.0,True,May,3,2,2,13,Returning_Visitor,True,False
4789,0,0.0,1,25.0,8.0,388.0,2.5,3.3333333,0.0,True,May,2,5,3,2,New_Visitor,False,False
4790,0,0.0,0,0.0,10.0,428.6666667,0.0,2.2222222,36.256,True,May,2,2,5,2,New_Visitor,False,True
4791,4,91.33333333,0,0.0,27.0,759.0857143,0.0,0.7407407,9.065333333,False,May,1,10,1,3,Returning_Visitor,True,False
4792,0,0.0,0,0.0,4.0,1440.0,0.0,5.0,0.0,True,May,2,2,5,1,Returning_Visitor,False,False
4793,9,181.375,0,0.0,116.0,4426.650649,0.0,0.8064516,84.30663844,False,May,2,2,2,6,Returning_Visitor,True,True
4794,0,0.0,0,0.0,28.0,160.0,0.0,1.4285714,0.0,True,May,2,2,2,2,Returning_Visitor,False,False
4795,4,115.0,0,0.0,53.0,861.3333333,0.3636364,0.8484847999999999,0.0,False,May,1,1,4,6,Returning_Visitor,True,False
4796,1,17.0,0,0.0,10.0,109.0,3.6363635999999997,4.5454545,0.0,False,May,2,2,4,1,Returning_Visitor,False,False
4797,3,74.0,0,0.0,8.0,129.0,3.3333333,7.2222222,0.0,False,May,3,2,3,3,Returning_Visitor,False,False
4798,6,135.5,0,0.0,23.0,619.5,0.8333333,1.25,0.0,False,May,2,6,3,3,Returning_Visitor,False,False
4799,0,0.0,0,0.0,5.0,0.0,20.0,20.0,0.0,False,May,3,2,5,6,Returning_Visitor,False,False
4800,0,0.0,0,0.0,19.0,806.8333333,0.0,1.0526316,28.03452632,True,May,2,2,2,2,Returning_Visitor,False,True
4801,0,0.0,0,0.0,29.0,1131.315476,2.1428571,4.6071428999999995,0.0,False,May,2,2,2,6,Returning_Visitor,True,False
4802,6,561.0,0,0.0,29.0,1816.427273,1.1458332999999998,2.0880682,0.0,False,May,3,2,5,13,Returning_Visitor,False,False
4803,0,0.0,0,0.0,24.0,566.7272727,2.6086957,5.231884099999999,0.0,True,May,3,2,2,13,Returning_Visitor,False,False
4804,0,0.0,0,0.0,19.0,468.8333333,4.6296296,7.5,0.0,False,May,3,2,3,13,Returning_Visitor,False,False
4805,5,60.0,1,0.0,10.0,647.6666667,1.6666667,4.0,0.0,False,May,2,4,1,2,Returning_Visitor,True,False
4806,0,0.0,0,0.0,2.0,59.0,0.0,10.0,0.0,False,May,2,2,7,4,Returning_Visitor,False,False
4807,4,114.3333333,0,0.0,55.0,1247.357143,0.1886792,1.0691824,0.0,False,May,3,2,3,4,Returning_Visitor,True,False
4808,2,70.0,0,0.0,18.0,443.0,0.0,2.0,24.2865,False,May,2,5,5,4,New_Visitor,True,True
4809,4,147.3333333,0,0.0,19.0,407.8333333,0.0,0.4347826,0.0,False,May,2,2,7,2,New_Visitor,False,False
4810,1,5.0,0,0.0,9.0,95.3,0.0,2.0,0.0,False,May,2,2,2,3,Returning_Visitor,False,False
4811,1,56.0,0,0.0,7.0,92.5,8.8888889,12.222222200000001,0.0,True,May,3,2,1,13,Returning_Visitor,False,False
4812,0,0.0,0,0.0,3.0,258.0,0.0,6.6666666999999995,0.0,False,May,3,2,3,4,Returning_Visitor,True,False
4813,0,0.0,1,100.0,13.0,364.35,0.0,1.5384615000000001,0.0,False,May,3,2,2,3,Returning_Visitor,True,False
4814,0,0.0,0,0.0,40.0,4175.75,4.8333333,10.6,0.0,True,May,2,2,1,3,Returning_Visitor,True,False
4815,0,0.0,0,0.0,9.0,326.0,0.0,5.5555556,0.0,False,May,3,2,4,2,Returning_Visitor,False,False
4816,6,394.1,4,489.6,40.0,1190.4,0.0,1.2318841,17.19073913,False,May,3,2,1,11,Returning_Visitor,False,False
4818,0,0.0,0,0.0,21.0,830.0,5.2380952,10.0,0.0,True,May,2,2,3,1,Returning_Visitor,False,False
4819,0,0.0,0,0.0,5.0,99.66666667,0.0,4.0,0.0,True,May,2,2,5,4,Returning_Visitor,False,False
4820,2,56.2,0,0.0,102.0,5978.180357,0.4692308,2.0329446,15.25033754,True,May,2,2,3,2,Returning_Visitor,False,False
4821,6,104.1136364,3,95.0,95.0,2411.789279,0.0,1.068254,16.78420229,False,May,3,2,5,6,Returning_Visitor,False,False
4822,0,0.0,0,0.0,9.0,165.0,0.0,2.2222222,0.0,True,May,2,2,4,4,Returning_Visitor,True,False
4823,0,0.0,0,0.0,10.0,111.4166667,0.0,2.5,0.0,False,May,2,2,1,2,Returning_Visitor,False,False
4824,0,0.0,0,0.0,10.0,377.5,2.0,6.0,0.0,False,May,1,1,2,11,Returning_Visitor,True,False
4825,0,0.0,0,0.0,13.0,190.25,3.0769231,4.9230769,0.0,False,May,2,2,1,13,Returning_Visitor,False,False
4826,0,0.0,3,101.0,7.0,208.5,0.0,2.5,0.0,False,May,2,2,1,5,New_Visitor,False,False
4827,0,0.0,0,0.0,14.0,1225.0,1.5384615000000001,1.5384615000000001,0.0,False,May,1,1,3,2,New_Visitor,False,False
4828,5,839.0500000000011,0,0.0,46.0,4681.894444,0.8,2.4380952000000002,0.0,True,May,2,2,7,13,Returning_Visitor,False,False
4829,0,0.0,0,0.0,4.0,107.0,0.0,5.0,0.0,True,May,3,2,3,13,Returning_Visitor,False,False
4830,0,0.0,0,0.0,11.0,161.0,0.0,1.8181817999999998,0.0,False,May,2,2,1,1,Returning_Visitor,False,False
4831,5,341.4,0,0.0,20.0,645.7095238,1.0526316,1.5789474000000001,0.0,True,May,1,1,1,3,Returning_Visitor,False,False
4832,8,117.0238095,2,57.0,11.0,252.8928571,0.0,1.1078431,0.0,False,May,2,2,2,4,Returning_Visitor,False,False
4833,3,150.0,0,0.0,42.0,1722.5,0.0,1.037037,0.0,False,May,2,2,4,2,Returning_Visitor,False,False
4834,0,0.0,0,0.0,5.0,35.66666667,8.0,7.000000000000001,0.0,False,May,1,1,1,2,Returning_Visitor,False,False
4835,0,0.0,0,0.0,24.0,460.45,1.6666667,3.1944444,0.0,True,May,2,2,6,13,Returning_Visitor,False,False
4836,6,449.25,0,0.0,29.0,778.3583333,1.3793103,2.4137931000000004,0.0,False,May,3,2,5,3,Returning_Visitor,True,False
4837,2,14.0,2,10.0,17.0,713.3333333,0.0,1.1111111,0.0,False,May,1,1,1,5,New_Visitor,False,False
4838,0,0.0,0,0.0,7.0,67.33333333,10.0,9.7142857,0.0,False,May,3,2,1,3,Returning_Visitor,False,False
4839,0,0.0,0,0.0,27.0,392.4666667,0.0,0.7407407,0.0,False,May,1,1,3,2,Returning_Visitor,False,False
4840,0,0.0,2,7.0,23.0,198.8848485,0.0,1.2,0.0,True,May,2,2,1,4,Returning_Visitor,False,False
4841,8,121.1666667,0,0.0,70.0,961.5493506,0.5263158,1.3089192,26.27933158,True,May,2,2,2,3,Returning_Visitor,False,True
4842,0,0.0,0,0.0,29.0,1155.5,5.862069,9.5402299,0.0,True,May,2,2,1,13,Returning_Visitor,False,False
4843,0,0.0,0,0.0,4.0,93.5,0.0,5.0,0.0,False,May,2,2,1,2,Returning_Visitor,True,False
4844,9,146.25,0,0.0,25.0,575.0,0.6666667000000001,1.9666666999999998,0.0,False,May,3,2,3,4,Returning_Visitor,True,False
4845,7,233.0,0,0.0,45.0,881.7412698,0.0531915,2.9964538999999997,11.96396809,True,May,1,2,4,4,Returning_Visitor,False,False
4846,2,135.0,0,0.0,53.0,1511.195238,0.5454545,2.5787879,0.0,False,May,2,2,1,6,Returning_Visitor,True,False
4848,2,127.0,0,0.0,13.0,473.5,1.5384615000000001,4.2307692,0.0,False,May,1,1,1,2,Returning_Visitor,False,False
4849,0,0.0,0,0.0,3.0,400.6666667,0.0,5.0,0.0,True,May,2,2,1,1,Returning_Visitor,False,False
4850,5,224.5833333,5,84.0,15.0,674.247619,0.8695652,1.3043478000000002,0.0,False,May,3,2,4,2,Returning_Visitor,False,False
4851,1,23.0,0,0.0,20.0,723.25,3.6363635999999997,5.0606061,0.0,True,May,3,2,1,6,Returning_Visitor,False,False
4852,0,0.0,0,0.0,8.0,211.0,0.0,2.8571429,0.0,False,May,2,2,7,2,New_Visitor,False,False
4853,0,0.0,0,0.0,11.0,976.0,0.0,3.3333333,0.0,False,May,2,2,1,1,Returning_Visitor,False,False
4854,10,268.0,2,7.0,24.0,551.6666667,0.8333333,2.0833333,0.0,False,May,2,2,1,2,Returning_Visitor,False,False
4855,0,0.0,0,0.0,2.0,27.0,0.0,5.0,0.0,False,May,3,2,3,3,Returning_Visitor,False,False
4856,1,16.0,0,0.0,14.0,446.8333333,0.0,1.0,0.0,False,May,1,1,1,4,New_Visitor,False,False
4857,2,55.0,1,36.0,24.0,914.5060606,1.5384615000000001,1.6666667,0.0,True,May,3,2,8,3,Returning_Visitor,False,False
4858,0,0.0,0,0.0,14.0,108.0,0.0,0.7142857,0.0,False,May,2,2,1,19,Returning_Visitor,False,False
4859,1,4.0,0,0.0,50.0,549.9166667,0.0,0.8163265,0.0,False,May,4,1,1,4,Returning_Visitor,False,False
4860,0,0.0,0,0.0,31.0,1383.166667,3.0107527,9.0322581,0.0,True,May,2,4,3,6,Returning_Visitor,False,False
4861,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,May,1,8,1,3,Returning_Visitor,False,False
4862,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,May,3,2,7,3,Returning_Visitor,False,False
4863,0,0.0,0,0.0,41.0,1271.333333,2.9268293,4.7560975999999995,0.0,True,May,2,2,1,13,Returning_Visitor,False,False
4864,0,0.0,0,0.0,4.0,31.0,10.0,12.5,0.0,True,May,3,2,7,13,Returning_Visitor,False,False
4865,1,0.0,3,92.5,9.0,359.1666667,0.0,1.8181817999999998,58.16727273,False,May,1,1,1,5,New_Visitor,False,True
4866,3,33.0,0,0.0,2.0,26.0,1.3333332999999998,7.000000000000001,0.0,True,May,1,1,3,4,Returning_Visitor,True,False
4867,1,15.0,1,157.0,36.0,3010.532051,0.0,1.4619883,0.0,False,May,2,2,3,2,Returning_Visitor,True,False
4868,0,0.0,0,0.0,7.0,243.0,5.7142857,8.5714286,0.0,False,May,2,2,6,4,Returning_Visitor,False,False
4869,4,46.4,0,0.0,128.0,5287.233333,1.7187500000000002,3.4482886999999995,14.984875,True,May,2,2,3,13,Returning_Visitor,False,False
4870,12,672.0952381,2,86.0,23.0,237.0952381,0.0,1.0344828000000001,0.0,False,May,1,1,2,6,Returning_Visitor,False,False
4871,3,604.5,6,75.66666667,50.0,2387.435714,1.9393938999999998,3.7838384000000005,0.0,True,May,1,1,3,15,Returning_Visitor,True,False
4872,1,90.0,0,0.0,30.0,860.3166667,0.0,0.8888889000000001,0.0,False,May,1,1,1,7,Returning_Visitor,False,False
4873,0,0.0,0,0.0,9.0,148.3333333,4.0,5.800000000000001,0.0,False,May,3,2,6,3,Returning_Visitor,False,False
4874,7,188.1666667,0,0.0,52.0,1089.642857,0.3508772,1.0233918,20.11792982,False,May,2,5,6,5,Returning_Visitor,True,True
4875,0,0.0,0,0.0,25.0,1229.25,2.5333333,3.8133333,0.0,True,May,3,2,3,4,Returning_Visitor,True,False
4876,0,0.0,0,0.0,2.0,21.0,0.0,5.0,0.0,True,May,2,2,9,3,Returning_Visitor,False,False
4877,0,0.0,0,0.0,103.0,1934.992857,2.9901961,4.4501535,0.0,True,May,3,2,1,13,Returning_Visitor,False,False
4878,4,82.0,0,0.0,13.0,242.0,0.0,1.8181817999999998,31.98,False,May,1,2,8,3,Returning_Visitor,False,True
4879,1,178.0,0,0.0,3.0,110.0,0.0,1.6666667,0.0,True,May,3,2,3,4,Returning_Visitor,False,False
4880,4,177.0,0,0.0,39.0,1905.152381,0.5,1.6458332999999998,0.0,False,May,3,2,1,1,Returning_Visitor,False,False
4881,0,0.0,0,0.0,5.0,223.0,0.0,4.0,0.0,False,May,2,2,3,13,Returning_Visitor,False,False
4882,0,0.0,1,85.0,2.0,35.5,0.0,6.6666666999999995,0.0,True,May,1,2,8,1,Returning_Visitor,False,False
4884,5,839.0500000000011,2,92.0,15.0,463.0,3.6363635999999997,4.2207792,0.0,False,May,1,2,4,4,Returning_Visitor,True,False
4885,0,0.0,0,0.0,14.0,148.0,6.428571399999999,10.0,0.0,True,May,4,1,4,1,Returning_Visitor,False,False
4886,0,0.0,0,0.0,6.0,202.0,0.0,1.6666667,0.0,False,May,1,1,3,1,Returning_Visitor,True,False
4887,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,May,2,5,7,3,Returning_Visitor,False,False
4888,5,105.5,0,0.0,16.0,733.252381,0.0,0.6862745,0.0,False,May,3,2,1,6,New_Visitor,False,False
4889,6,475.75,1,18.0,28.0,1559.65,1.25,2.7083333,15.81839583,False,May,2,2,5,4,Returning_Visitor,False,True
4890,0,0.0,0,0.0,13.0,208.8333333,3.0769231,8.8461538,0.0,True,May,2,2,6,4,Returning_Visitor,False,False
4891,1,30.0,0,0.0,21.0,204.1666667,2.8571429,4.8412698,0.0,False,May,3,2,8,4,Returning_Visitor,True,False
4892,6,79.1,0,0.0,25.0,434.6714286,0.0,0.7142857,0.0,False,May,2,2,1,2,New_Visitor,True,False
4893,0,0.0,0,0.0,13.0,229.5,0.0,1.5384615000000001,0.0,False,May,2,2,5,2,Returning_Visitor,False,False
4894,0,0.0,1,5.0,10.0,649.5,0.0,2.0,0.0,False,May,2,2,1,2,Returning_Visitor,False,False
4895,1,34.0,0,0.0,12.0,2052.833333,1.6666667,1.6666667,0.0,False,May,1,1,1,3,Returning_Visitor,False,False
4896,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,May,3,6,2,2,Returning_Visitor,False,False
4897,6,595.1,3,722.5238,19.0,1119.716667,0.0,1.6666667,0.0,False,May,1,1,8,2,Returning_Visitor,False,False
4898,0,0.0,0,0.0,27.0,1192.22619,0.0,0.16,0.0,False,May,3,2,3,4,Returning_Visitor,True,False
4899,7,74.0,3,31.0,13.0,292.0,0.0,1.25,0.0,False,May,1,1,3,5,New_Visitor,True,False
4900,6,212.0,1,9.0,10.0,491.0,0.0,0.44444439999999996,0.0,True,May,1,1,1,2,Returning_Visitor,False,False
4901,3,27.53333333,1,0.0,45.0,3141.258333,2.1739129999999998,4.0017253,6.673695652,True,May,3,2,1,3,Returning_Visitor,True,True
4902,4,133.5833333,2,64.0,67.0,1222.470924,1.4414414,2.5810811,6.094324324,False,May,3,2,2,4,Returning_Visitor,False,True
4903,11,136.3333333,2,72.5,80.0,1552.504762,0.2247191,0.952381,28.25395506,False,May,2,2,3,4,Returning_Visitor,False,False
4904,9,417.25,0,0.0,42.0,922.2083333,0.0,2.4074074000000003,0.0,True,May,4,1,1,3,Returning_Visitor,True,False
4905,0,0.0,0,0.0,2.0,12.0,0.0,10.0,0.0,False,May,2,2,3,13,Returning_Visitor,False,False
4906,1,56.0,0,0.0,17.0,831.3888889,3.3333333,5.9259259,0.0,False,May,3,2,4,3,Returning_Visitor,False,False
4907,4,40.5,0,0.0,32.0,593.5071429,0.0,2.8787879,0.0,False,May,3,2,6,3,Returning_Visitor,False,False
4908,0,0.0,0,0.0,4.0,67.5,0.0,5.0,0.0,True,May,2,2,1,2,Returning_Visitor,False,False
4909,0,0.0,0,0.0,4.0,29.0,10.0,12.5,0.0,True,May,2,2,2,4,Returning_Visitor,False,False
4910,0,0.0,0,0.0,39.0,964.0705128,2.0512821,5.5604396000000005,0.0,False,May,2,2,1,4,Returning_Visitor,False,False
4911,0,0.0,0,0.0,16.0,421.25,0.0,1.3333332999999998,0.0,False,May,1,1,1,1,Returning_Visitor,False,False
4912,0,0.0,0,0.0,5.0,180.5,4.0,6.6666666999999995,0.0,False,May,2,2,1,2,Returning_Visitor,False,False
4914,0,0.0,0,0.0,38.0,1633.833333,0.0,0.7894737000000001,0.0,False,May,2,2,1,1,Returning_Visitor,True,False
4915,0,0.0,0,0.0,1.0,0.0,20.0,20.0,0.0,False,May,2,2,9,3,Returning_Visitor,False,False
4916,0,0.0,0,0.0,3.0,62.0,0.0,6.6666666999999995,0.0,True,May,3,2,8,2,Returning_Visitor,False,False
4917,1,90.0,0,0.0,31.0,2581.208333,2.5,3.2986111,0.0,True,May,3,2,6,1,Returning_Visitor,False,False
4918,8,114.5,0,0.0,36.0,513.4,0.4166667,3.5238094999999996,16.09065,True,May,2,2,1,3,Returning_Visitor,False,False
4919,0,0.0,0,0.0,10.0,221.0,10.0,11.6666667,0.0,True,May,3,2,6,13,Returning_Visitor,False,False
4920,6,124.8611111,3,243.0,25.0,1971.194444,0.7142857,3.0238095,24.897,False,May,2,2,5,4,Returning_Visitor,False,True
4921,0,0.0,0,0.0,2.0,247.0,0.0,10.0,0.0,True,May,3,2,2,11,New_Visitor,False,False
4922,3,54.0,0,0.0,50.0,1911.333333,0.4,1.3,109.5876,False,May,2,2,7,6,Returning_Visitor,True,True
4923,2,47.66666667,0,0.0,83.0,3025.283333,0.0,0.6504065,28.94180488,True,May,2,2,7,3,Returning_Visitor,False,False
4924,0,0.0,0,0.0,7.0,48.0,11.4285714,15.7142857,0.0,True,May,1,1,6,3,Returning_Visitor,False,False
4925,0,0.0,0,0.0,3.0,47.5,0.0,2.2222222,0.0,False,May,2,4,9,3,Returning_Visitor,False,False
4926,0,0.0,0,0.0,2.0,0.0,20.0,20.0,0.0,False,May,2,2,4,6,Returning_Visitor,True,False
4927,3,60.0,0,0.0,29.0,1846.63547,0.6896552,4.0147783,0.0,False,May,3,2,8,6,Returning_Visitor,False,False
4928,5,236.25,0,0.0,41.0,1955.783333,0.0,0.24390240000000002,21.07980488,False,May,1,1,6,2,Returning_Visitor,False,True
4929,0,0.0,0,0.0,6.0,62.0,13.3333333,16.6666667,0.0,False,May,3,2,2,3,Returning_Visitor,False,False
4930,1,6.0,0,0.0,41.0,634.6666667,1.2698413,2.4285714,0.0,False,May,2,4,7,3,Returning_Visitor,False,False
4931,0,0.0,0,0.0,6.0,162.5,0.0,3.3333333,0.0,False,May,2,2,1,1,Returning_Visitor,False,False
4932,2,57.0,0,0.0,28.0,724.0666667,0.7407407,1.7283951,32.98533333,False,May,1,1,1,4,Returning_Visitor,False,True
4933,8,57.83333333,1,3.0,115.0,8388.316083,1.2525009999999999,2.9541047000000002,0.0,True,May,3,2,2,6,Returning_Visitor,False,False
4934,0,0.0,0,0.0,4.0,247.0,0.0,5.0,0.0,True,May,2,2,1,2,Returning_Visitor,False,False
4935,0,0.0,0,0.0,4.0,28.0,0.0,5.0,0.0,True,May,4,1,1,1,Returning_Visitor,False,False
4936,8,440.1041667,6,315.0,63.0,2162.224767,0.9230769,2.2481685000000002,12.08192262,True,May,1,1,1,2,Returning_Visitor,False,False
4937,14,290.8603687,6,529.7,178.0,4339.534423,0.39390559999999997,1.5263169,6.149343862,True,May,2,2,3,4,Returning_Visitor,False,False
4938,0,0.0,0,0.0,10.0,148.5,9.0,9.6666667,0.0,True,May,1,1,1,2,Returning_Visitor,False,False
4939,0,0.0,0,0.0,14.0,416.8333333,0.0,1.5384615000000001,0.0,False,May,2,2,2,2,New_Visitor,True,False
4940,4,80.0,0,0.0,16.0,213.3666667,3.75,5.4166667,0.0,False,May,3,2,1,4,Returning_Visitor,False,False
4941,2,17.0,0,0.0,11.0,440.0,0.0,1.8181817999999998,54.53454545,False,May,2,4,8,4,New_Visitor,False,True
4942,1,4.0,0,0.0,46.0,1107.666667,0.5925926,2.0148148,0.0,True,May,2,2,2,2,Returning_Visitor,False,False
4943,0,0.0,0,0.0,36.0,1851.833333,0.8333333,4.0740741,0.0,True,May,4,1,2,4,Returning_Visitor,False,False
4944,0,0.0,1,28.0,19.0,1120.266667,2.1052632,5.2631578999999995,11.38642105,False,May,4,1,6,4,Returning_Visitor,True,True
4945,2,683.0,0,0.0,16.0,1215.766667,0.0,0.5882353,30.57647059,False,May,2,2,1,4,New_Visitor,False,True
4946,0,0.0,1,38.0,10.0,311.0,1.8181817999999998,3.6363635999999997,0.0,False,May,2,10,2,4,Returning_Visitor,True,False
4947,2,11.0,0,0.0,48.0,2562.083333,0.42553189999999996,0.5319149,0.0,False,May,2,5,7,4,Returning_Visitor,False,False
4948,0,0.0,0,0.0,39.0,2827.428571,0.0,1.5789474000000001,11.33463158,False,May,2,2,2,4,Returning_Visitor,False,False
4949,4,91.0,3,135.5,69.0,3596.933967,0.4761905,0.985167,0.0,False,May,1,1,1,4,Returning_Visitor,False,False
4950,2,115.6,2,503.25,61.0,1880.271429,0.0,1.3347763000000001,1.036090909,False,May,2,2,1,4,Returning_Visitor,False,False
4951,0,0.0,0,0.0,5.0,249.0,0.0,4.0,0.0,False,May,2,2,1,6,Returning_Visitor,False,False
4952,7,170.8333333,1,39.0,4.0,45.33333333,0.0,1.1111111,0.0,False,May,3,2,1,2,Returning_Visitor,False,False
4953,7,67.0,2,722.5238,101.0,4713.8,0.9444444,1.0481956000000001,20.62474136,False,May,1,1,6,3,Returning_Visitor,True,True
4954,0,0.0,0,0.0,4.0,0.0,20.0,20.0,0.0,True,May,3,2,1,13,Returning_Visitor,False,False
4955,0,0.0,0,0.0,106.0,1974.702597,0.1886792,1.4426543,1.324135445,False,May,2,2,8,3,Returning_Visitor,False,False
4956,0,0.0,0,0.0,3.0,23.0,6.6666666999999995,10.0,0.0,True,May,3,2,1,3,Returning_Visitor,False,False
4957,0,0.0,0,0.0,25.0,960.0,1.6,5.4666667,0.0,True,May,2,2,1,11,Returning_Visitor,False,False
4958,0,0.0,0,0.0,31.0,1189.333333,0.0,3.1182795999999997,0.0,False,May,2,2,2,4,Returning_Visitor,False,False
4959,0,0.0,0,0.0,63.0,1021.0,2.65625,5.9895833000000005,0.0,True,May,2,2,1,3,Returning_Visitor,False,False
4960,2,42.5,0,0.0,48.0,970.4192641,0.8571429,2.5088095,5.540024667,True,May,2,2,4,4,Returning_Visitor,False,True
4961,0,0.0,0,0.0,11.0,507.3333333,0.0,1.8181817999999998,0.0,False,May,2,4,1,3,Returning_Visitor,False,False
4962,2,4.0,0,0.0,14.0,203.0,0.0,4.1176471,0.0,False,May,2,5,4,3,Returning_Visitor,False,False
4963,9,105.4285714,1,13.0,42.0,1356.457359,3.6601307,5.5504202000000005,3.554847806,False,May,3,2,1,13,Returning_Visitor,False,False
